"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","0","9","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","0","0","9","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","0","58","6","0.000000","0","3"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","0","6","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","0","677","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","0","127","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","0","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","0","0","33","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","0","31","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","0","0","9","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","0","0","54","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","0","0","9","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","0","0","9","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","0","0","72","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","0","23","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","4","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","12","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","36","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","8","2","0.000000","0","0"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","0","20","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultParticle.DefaultParticle","0","0","104","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","0","10","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","0","35","1","0.000000","0","0"
"/Engine/MapTemplates/Sky/M_Procedural_Sky_MASTER02.M_Procedural_Sky_MASTER02","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","44","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","15","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","23","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","68","1","0.000000","0","0"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","0","0","116","2","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","23","1","0.000000","0","0"
"/Game/Characters/Mannequins/Materials/M_Mannequin.M_Mannequin","0","0","60","2","0.000000","0","30"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","69","3","0.000000","0","23"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","66","6","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","50","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","140","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","0","0","140","6","0.000000","0","0"
"/Game/ParagonLtBelica/Characters/Global/Hair/Materials/M_HairSheet_Master2.M_HairSheet_Master2","0","552","115","6","1103.771851","552","19239"
"/Game/ParagonLtBelica/Characters/Global/Eyes/Materials/M_EyeRefractive.M_EyeRefractive","0","258","12","3","591.727661","258","7990"
"/Game/ParagonLtBelica/FX/Materials/Water/M_Water_Drops_Master.M_Water_Drops_Master","0","12","1","1","7.032288","0","27"
"/Game/ParagonLtBelica/FX/Materials/Water/M_WaterImpact_Cylinder.M_WaterImpact_Cylinder","0","96","12","2","79.026993","0","730"
"/Game/ParagonLtBelica/FX/Materials/Debris/M_BelicaDebrisMat.M_BelicaDebrisMat","0","54","1","1","31.161509","0","653"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_DroneScan.M_DroneScan","0","9","3","1","4.904085","0","33"
"/Game/ParagonLtBelica/FX/Materials/Water/M_Footfall_Ripple.M_Footfall_Ripple","0","20","4","1","10.598637","0","107"
"/Game/ParagonLtBelica/FX/Materials/Sparks/M_Hotdog_Spark_VLerp_MASTER.M_Hotdog_Spark_VLerp_MASTER","0","12","4","1","9.067915","0","32"
"/Game/ParagonLtBelica/FX/Materials/Smoke/M_Smoke_Offset_Particles_SubUV_UNLIT.M_Smoke_Offset_Particles_SubUV_UNLIT","0","32","4","1","18.527370","0","191"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Skins/HeavyArmor/M_Belica_Heavy_BoltMat.M_Belica_Heavy_BoltMat","0","24","6","1","15.352538","0","142"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_UltMuzzleRing.M_UltMuzzleRing","0","16","2","1","10.670759","0","71"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_SwingMesh.M_SwingMesh","0","25","7","1","11.136632","0","105"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_Smoke_Fire.M_Smoke_Fire","0","54","4","1","40.381115","0","571"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_DroneTechLInes.M_DroneTechLInes","0","12","4","1","6.820027","0","41"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_DebrisPieces.M_DebrisPieces","0","26","1","1","17.280952","0","233"
"/Game/ParagonLtBelica/Characters/Global/Eyes/Materials/M_TearLine.M_TearLine","0","96","4","1","889.508301","96","3453"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_BelicaAirglow.M_BelicaAirglow","0","12","1","1","8.832958","0","69"
"/Game/ParagonLtBelica/FX/Materials/Heroes/M_Spark_VelocityLerp_TeamColor.M_Spark_VelocityLerp_TeamColor","0","9","2","1","6.136601","0","31"
"/Game/ParagonLtBelica/FX/Materials/Heroes/M_Belica_Wispy_Plasma.M_Belica_Wispy_Plasma","0","9","6","1","6.354364","0","33"
"/Game/ParagonLtBelica/FX/Materials/Heroes/M_Plasma_Shot_Shell.M_Plasma_Shot_Shell","0","38","2","1","29.611111","0","496"
"/Game/ParagonLtBelica/Characters/Global/Eyelash/M_EyelashMaster.M_EyelashMaster","0","48","3","1","100.358353","48","779"
"/Game/ParagonLtBelica/FX/Materials/Heroes/M_ArrowFlare.M_ArrowFlare","0","9","2","1","5.565743","0","26"
"/Game/ParagonLtBelica/FX/Materials/Game/M_CleanseFlare.M_CleanseFlare","0","15","2","1","9.665873","0","50"
"/Game/ParagonLtBelica/FX/Materials/Flares/M_Speedbuff_Glow.M_Speedbuff_Glow","0","9","6","1","5.660076","0","26"
"/Game/ParagonLtBelica/FX/Materials/Explosions/Muzzles/M_BarrelFlameSides2.M_BarrelFlameSides2","0","80","6","1","73.144249","0","998"
"/Game/ParagonLtBelica/Characters/Heroes/Belica/Materials/M_Belica_ArmComputer.M_Belica_ArmComputer","0","63","6","1","162.173157","126","2930"
"/Game/ParagonLtBelica/Characters/Heroes/Belica/Materials/M_Belica_New_Head.M_Belica_New_Head","0","63","2","1","99.009232","63","2268"
"/Game/ParagonLtBelica/FX/Materials/Explosions/M_Fireball_Directional_Lit_Master.M_Fireball_Directional_Lit_Master","0","72","3","1","56.761703","0","1016"
"/Game/ParagonLtBelica/FX/Materials/Energy/Plasma/M_BFG_Particle_Core.M_BFG_Particle_Core","0","9","7","1","5.693330","0","26"
"/Game/ParagonLtBelica/Characters/Global/Mouth/Materials/M_Mouth_Master.M_Mouth_Master","0","63","8","1","99.108948","63","1306"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_SparksPhoto.M_SparksPhoto","0","12","5","1","8.219646","0","42"
"/Game/ParagonLtBelica/FX/Materials/MuzzleFlashes/Belica/M_UltMuzzleFlash.M_UltMuzzleFlash","0","24","1","1","16.175711","0","186"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_TracerRefraction.M_TracerRefraction","0","10","10","1","5.318578","0","15"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_TracerBeam.M_TracerBeam","0","80","6","1","61.786175","0","837"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_TeslaShootAura.M_TeslaShootAura","0","20","3","1","11.872580","0","111"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_TeslaBeam2.M_TeslaBeam2","0","20","5","1","11.069468","0","99"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_TargetingBeam.M_TargetingBeam","0","20","6","1","10.541721","0","101"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_ChromaEnergy.M_ChromaEnergy","0","28","3","1","13.614381","0","213"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_BombLightTrails.M_BombLightTrails","0","10","2","1","5.283322","0","32"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_BelicaMuzzleFlare.M_BelicaMuzzleFlare","0","16","2","1","8.441862","0","67"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_BeamIn.M_BeamIn","0","20","2","1","11.044114","0","80"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_TacArmHoloEdge.M_TacArmHoloEdge","0","10","1","1","4.814132","0","35"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_TacArmHolo.M_TacArmHolo","0","15","1","1","7.779502","0","45"
"/Game/ParagonLtBelica/Characters/Heroes/Belica/Skins/Biohazard/Materials/M_Belica_Guns_Biohazard.M_Belica_Guns_Biohazard","0","63","3","1","184.919128","126","2875"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_DroneOrbHolo.M_DroneOrbHolo","0","40","1","1","30.115223","0","388"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/M_BombCharging.M_BombCharging","0","20","3","1","10.824671","0","96"
"/Game/ParagonLtBelica/FX/Materials/Heroes/M_Ult_Bullet_Pyramid.M_Ult_Bullet_Pyramid","0","10","3","1","5.319900","0","33"
"/Game/ParagonLtBelica/FX/Materials/Chroma/M_SphereChromaWisps.M_SphereChromaWisps","0","21","5","1","13.398618","0","95"
"/Game/ParagonLtBelica/FX/Materials/Heroes/M_Primary_Deployed_Trail.M_Primary_Deployed_Trail","0","12","1","1","12.055312","0","67"
"/Game/ParagonLtBelica/Characters/Heroes/Belica/Skins/Everfrost/Materials/M_Belica_New_Head_Everfrost.M_Belica_New_Head_Everfrost","0","63","2","1","134.057907","63","2948"
"/Game/ParagonLtBelica/FX/Materials/Water/M_Footfall_Refraction.M_Footfall_Refraction","0","10","1","1","7.883709","0","27"
"/Game/ParagonLtBelica/Characters/Heroes/Belica/Skins/Biohazard/Materials/M_Belica_UpperBody_Biohazard.M_Belica_UpperBody_Biohazard","0","63","1","1","227.269806","126","4544"
"/Game/ParagonLtBelica/Characters/Heroes/Belica/Materials/M_Belica_UpperBody.M_Belica_UpperBody","0","63","1","1","244.909622","126","2086"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_Flare_Masked.M_Flare_Masked","0","47","7","1","26.045815","0","554"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Skins/HeavyArmor/M_Belica_Heavy_Ult_Beam.M_Belica_Heavy_Ult_Beam","0","6","6","1","4.430753","0","6"
"/Game/ParagonLtBelica/FX/Materials/Heroes/M_Ult_Reticule_Activate.M_Ult_Reticule_Activate","0","15","6","1","9.292677","0","54"
"/Game/ParagonLtBelica/Characters/Heroes/Belica/Materials/M_Belica_Guns.M_Belica_Guns","0","63","2","1","148.132812","126","4416"
"/Game/ParagonLtBelica/Characters/Heroes/Belica/Skins/Everfrost/Materials/M_Belica_Guns_Everfrost.M_Belica_Guns_Everfrost","0","63","8","1","71.985313","126","4420"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_DustInvis.M_DustInvis","0","54","5","1","67.680176","0","594"
"/Game/ParagonLtBelica/Characters/Heroes/Belica/Skins/Biohazard/Materials/M_Belica_ArmComputer_Biohazard.M_Belica_ArmComputer_Biohazard","0","63","6","1","228.054871","126","2165"
"/Game/ParagonLtBelica/Characters/Heroes/Belica/Skins/Biohazard/Materials/M_Belica_Head_Biohazard.M_Belica_Head_Biohazard","0","63","5","1","125.443764","63","1174"
"/Game/ParagonLtBelica/FX/Materials/Smoke/WispySmokeSoft/M_WispySmokeCheap.M_WispySmokeCheap","0","72","6","1","75.899857","0","629"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_DustSphere.M_DustSphere","0","36","1","1","37.833416","0","172"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_BelicaMuzzleSmoke.M_BelicaMuzzleSmoke","0","54","5","1","55.255028","0","503"
"/Game/ParagonLtBelica/FX/Materials/Smoke/M_dust_burst_01.M_dust_burst_01","0","54","6","1","48.617493","0","1219"
"/Game/ParagonLtBelica/Characters/Heroes/Belica/Skins/HeavyArmor/Materials/M_Belica_HeavyArmor_Arms.M_Belica_HeavyArmor_Arms","0","63","1","1","135.613617","63","2266"
"/Game/ParagonLtBelica/FX/Materials/Debris/M_LensFX_Debris.M_LensFX_Debris","0","15","2","1","9.109060","0","56"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_DroneExhaust.M_DroneExhaust","0","10","2","1","6.216741","0","27"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_DroneEyeRays.M_DroneEyeRays","0","15","4","1","10.041635","0","65"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_Belica_Reticle.M_Belica_Reticle","0","15","2","1","9.191243","0","50"
"/Game/ParagonLtBelica/Characters/Heroes/Belica/Skins/HeavyArmor/Materials/M_Belica_HeavyArmor_LowerBody.M_Belica_HeavyArmor_LowerBody","0","63","7","1","126.555008","63","1800"
"/Game/ParagonLtBelica/Characters/Heroes/Belica/Skins/HeavyArmor/Materials/M_Belica_HeavyArmor_UpperBod.M_Belica_HeavyArmor_UpperBod","0","63","6","1","134.279907","63","2374"
"/Game/ParagonLtBelica/FX/Materials/Sparks/Embers/M_Emberglow2.M_Emberglow2","0","9","1","1","6.580518","0","34"
"/Game/ParagonLtBelica/FX/Materials/Heroes/M_Belica_Projectile_Mesh.M_Belica_Projectile_Mesh","0","6","6","1","3.114999","0","10"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_MaskedDebris_Crete.M_MaskedDebris_Crete","0","79","14","1","55.588009","0","1155"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_DustHit.M_DustHit","0","54","10","1","50.633842","0","403"
"/Game/ParagonLtBelica/Characters/Heroes/Belica/Skins/PolarStrike/Materials/M_Belica_Guns_PolarStrike.M_Belica_Guns_PolarStrike","0","63","5","1","199.058624","126","2357"
"/Game/ParagonLtBelica/Characters/Heroes/Belica/Skins/SpiderWitch/Materials/M_Belica_Head_SpiderWitch.M_Belica_Head_SpiderWitch","0","63","4","1","118.506317","63","1341"
"/Game/ParagonLtBelica/FX/Materials/Debris/M_BlurRocks_Fakelit.M_BlurRocks_Fakelit","0","54","3","1","49.461170","0","481"
"/Game/ParagonLtBelica/FX/Materials/VolumeFog/M_Fog_SphericalDensity.M_Fog_SphericalDensity","0","24","5","2","19.937639","0","86"
"/Game/ParagonLtBelica/FX/Materials/Sparks/M_Spark_VelocityLerp.M_Spark_VelocityLerp","0","32","6","1","27.357252","0","211"
