"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","0","0","15","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","0","44","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Water/M_Footfall_Refraction.M_Footfall_Refraction","0","0","10","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","0","0","23","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Skins/HeavyArmor/M_Belica_Heavy_Ult_Beam.M_Belica_Heavy_Ult_Beam","0","0","6","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/M_Ult_Reticule_Activate.M_Ult_Reticule_Activate","0","0","15","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_DustInvis.M_DustInvis","0","0","54","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_DroneExhaust.M_DroneExhaust","0","0","10","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Skins/HeavyArmor/M_Belica_Heavy_TechDots.M_Belica_Heavy_TechDots","0","0","180","4","0.000000","0","45"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Skins/HeavyArmor/M_Belica_Heavy_Dots.M_Belica_Heavy_Dots","0","0","40","2","0.000000","0","20"
"/Game/ParagonLtBelica/Characters/Maps/BackGroundAssets/M_HDRSky.M_HDRSky","0","0","4","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_MaskedDebris_Crete.M_MaskedDebris_Crete","0","0","85","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Smoke/WispySmokeSoft/M_WispySmokeCheap.M_WispySmokeCheap","0","0","72","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_DustSphere.M_DustSphere","0","0","36","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_BelicaMuzzleSmoke.M_BelicaMuzzleSmoke","0","0","54","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Smoke/M_dust_burst_01.M_dust_burst_01","0","0","54","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Debris/M_LensFX_Debris.M_LensFX_Debris","0","0","15","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_DroneEyeRays.M_DroneEyeRays","0","0","15","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_Belica_Reticle.M_Belica_Reticle","0","0","15","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Sparks/Embers/M_Emberglow2.M_Emberglow2","0","0","9","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_DustHit.M_DustHit","0","0","54","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Debris/M_BlurRocks_Fakelit.M_BlurRocks_Fakelit","0","0","54","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Sparks/M_Spark_VelocityLerp.M_Spark_VelocityLerp","0","0","36","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/M_ExplosionPops_InvisTillCollide.M_ExplosionPops_InvisTillCollide","0","0","74","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Smoke/M_WispySmokeTest.M_WispySmokeTest","0","0","54","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Game/M_AddGlow.M_AddGlow","0","0","9","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Debris/M_Debris.M_Debris","0","0","72","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","0","4","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Water/M_Water_Drops_Master.M_Water_Drops_Master","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","0","0","12","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Debris/M_BelicaDebrisMat.M_BelicaDebrisMat","0","0","58","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","0","36","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","0","0","23","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Water/M_WaterImpact_Cylinder.M_WaterImpact_Cylinder","0","0","100","2","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","0","0","23","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","0","0","8","2","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Sparks/M_Hotdog_Spark_VLerp_MASTER.M_Hotdog_Spark_VLerp_MASTER","0","0","12","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_SwingMesh.M_SwingMesh","0","0","25","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_Smoke_Fire.M_Smoke_Fire","0","0","54","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_DroneTechLInes.M_DroneTechLInes","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","0","0","12","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","0","0","23","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_DroneScan.M_DroneScan","0","0","9","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Water/M_Footfall_Ripple.M_Footfall_Ripple","0","0","20","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Smoke/M_Smoke_Offset_Particles_SubUV_UNLIT.M_Smoke_Offset_Particles_SubUV_UNLIT","0","0","36","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Skins/HeavyArmor/M_Belica_Heavy_BoltMat.M_Belica_Heavy_BoltMat","0","0","27","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_UltMuzzleRing.M_UltMuzzleRing","0","0","18","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_BelicaAirglow.M_BelicaAirglow","0","0","12","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/M_Plasma_Shot_Shell.M_Plasma_Shot_Shell","0","0","38","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/M_Belica_Wispy_Plasma.M_Belica_Wispy_Plasma","0","0","9","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Game/M_CleanseFlare.M_CleanseFlare","0","0","15","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_TracerRefraction.M_TracerRefraction","0","0","10","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_TeslaShootAura.M_TeslaShootAura","0","0","22","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_TracerBeam.M_TracerBeam","0","0","80","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_DebrisPieces.M_DebrisPieces","0","0","26","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/M_Spark_VelocityLerp_TeamColor.M_Spark_VelocityLerp_TeamColor","0","0","9","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/M_ArrowFlare.M_ArrowFlare","0","0","9","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Flares/M_Speedbuff_Glow.M_Speedbuff_Glow","0","0","9","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Explosions/Muzzles/M_BarrelFlameSides2.M_BarrelFlameSides2","0","0","80","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Explosions/M_Fireball_Directional_Lit_Master.M_Fireball_Directional_Lit_Master","0","0","72","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Energy/Plasma/M_BFG_Particle_Core.M_BFG_Particle_Core","0","0","9","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_SparksPhoto.M_SparksPhoto","0","0","12","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/MuzzleFlashes/Belica/M_UltMuzzleFlash.M_UltMuzzleFlash","0","0","27","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_TeslaBeam2.M_TeslaBeam2","0","0","20","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_ChromaEnergy.M_ChromaEnergy","0","0","28","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_BelicaMuzzleFlare.M_BelicaMuzzleFlare","0","0","18","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_TacArmHolo.M_TacArmHolo","0","0","15","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/M_BombCharging.M_BombCharging","0","0","20","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/M_Ult_Bullet_Pyramid.M_Ult_Bullet_Pyramid","0","0","10","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Chroma/M_SphereChromaWisps.M_SphereChromaWisps","0","0","21","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_TargetingBeam.M_TargetingBeam","0","0","20","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_BombLightTrails.M_BombLightTrails","0","0","10","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_BeamIn.M_BeamIn","0","0","22","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_TacArmHoloEdge.M_TacArmHoloEdge","0","0","10","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_DroneOrbHolo.M_DroneOrbHolo","0","0","40","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/M_Primary_Deployed_Trail.M_Primary_Deployed_Trail","0","0","12","1","0.000000","0","0"
"/Engine/EngineMaterials/AntiAliasedTextMaterialTranslucent.AntiAliasedTextMaterialTranslucent","0","0","20","1","0.000000","0","0"
"/Engine/EditorMeshes/ColorCalibrator/M_ColorGrid.M_ColorGrid","0","0","35","1","0.000000","0","0"
"/Engine/MapTemplates/Sky/M_Procedural_Sky_MASTER02.M_Procedural_Sky_MASTER02","0","0","23","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultParticle.DefaultParticle","0","0","104","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_Flare_Masked.M_Flare_Masked","0","0","53","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","0","4","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","0","68","1","0.000000","0","0"
"/Game/ParagonLtBelica/Characters/Heroes/Belica/Materials/M_TacArmHoloMesh.M_TacArmHoloMesh","0","0","15","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_BombFlames.M_BombFlames","0","0","18","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/M_SoulEmbers.M_SoulEmbers","0","0","54","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/M_Belica_Projectile_Deployed_Trail.M_Belica_Projectile_Deployed_Trail","0","0","12","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Fire/M_EmberAsh.M_EmberAsh","0","0","54","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Flares/M_GlowPoint_DistShrink_MASTER.M_GlowPoint_DistShrink_MASTER","0","0","27","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Flares/M_DarkFlare_DistShrink.M_DarkFlare_DistShrink","0","0","27","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Debris/M_Explosion_RockChunks.M_Explosion_RockChunks","0","0","98","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Skins/HeavyArmor/M_Belica_Heavy_Ult_Face.M_Belica_Heavy_Ult_Face","0","0","18","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Skins/HeavyArmor/M_Belica_Heavy_BeamPar.M_Belica_Heavy_BeamPar","0","0","20","1","0.000000","0","0"
"/Game/Characters/Mannequin_UE4/Materials/M_MannequinUE4_Body.M_MannequinUE4_Body","0","0","116","2","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Skins/HeavyArmor/M_EyeTargeting_Triangle.M_EyeTargeting_Triangle","0","0","36","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Skins/HeavyArmor/M_Belica_Heavy_Mesh.M_Belica_Heavy_Mesh","0","0","36","2","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/M_Belica_Projectile_Mesh.M_Belica_Projectile_Mesh","0","0","6","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/VolumeFog/M_Fog_SphericalDensity.M_Fog_SphericalDensity","0","0","24","2","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Sparks/M_Hotdog_Spark_VLerp_DOF_Rand_ScaleDistanceMaster.M_Hotdog_Spark_VLerp_DOF_Rand_ScaleDistanceMaster","0","0","27","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Sparks/M_Hotdog_Spark_VLerp_DOF_Rand_Master.M_Hotdog_Spark_VLerp_DOF_Rand_Master","0","0","36","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Water/M_WaterMist.M_WaterMist","0","0","27","1","0.000000","0","0"
"/Game/ParagonLtBelica/Characters/Global/Eyes/Materials/M_Eye_Occlusion.M_Eye_Occlusion","0","0","27","1","0.000000","0","27"
"/Game/ParagonLtBelica/FX/Materials/Heroes/M_CoreShieldPiece.M_CoreShieldPiece","0","0","14","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_OrbTrail.M_OrbTrail","0","0","15","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/M_Elec_Sphere_Spline_Master.M_Elec_Sphere_Spline_Master","0","0","18","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/M_BelicaImpactRefraction.M_BelicaImpactRefraction","0","0","88","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/HeatDistort/M_Shockwave_Refract.M_Shockwave_Refract","0","0","30","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Skins/HeavyArmor/M_Belica_Heavy_Smoke.M_Belica_Heavy_Smoke","0","0","132","3","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_UltTracer.M_UltTracer","0","0","14","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_UltShockwave.M_UltShockwave","0","0","88","1","0.000000","0","0"
"/Game/ParagonLtBelica/FX/Materials/Heroes/Belica/Abilities/M_UltImpact.M_UltImpact","0","0","22","1","0.000000","0","0"
